time,HA_open,HA_high,HA_low,HA_close,trendline,atr_condition,trade_signal
297,58848.29074375278,58848.29074375278,58606.0,58678.75,59194.0,False,0
298,58763.520371876395,58763.520371876395,58600.0,58618.15,59194.0,False,0
299,58690.835185938195,58690.835185938195,58595.0,58612.75,59194.0,False,0
300,58651.7925929691,58660.0,58500.0,58587.85,59194.0,False,0
301,58619.821296484544,58818.2,58590.6,58700.25,59194.0,True,0
302,58660.03564824227,58797.4,58660.03564824227,58738.15,59194.0,True,0
303,58699.09282412114,58807.6,58682.6,58718.55,59194.0,False,0
304,58708.82141206057,58714.8,58620.2,58667.65,59194.0,False,0
305,58688.23570603029,58688.23570603029,58566.0,58615.75,59194.0,False,0
306,58651.992853015145,58674.4,58532.8,58606.3,59194.0,False,0
307,58629.14642650758,58757.2,58594.2,58686.9,59194.0,False,0
308,58658.02321325379,58756.6,58545.0,58647.15,59194.0,True,0
309,58652.58660662689,58652.58660662689,58456.0,58508.0,59194.0,True,0
310,58580.29330331345,58580.29330331345,58380.0,58438.2,59194.0,True,0
311,58509.24665165672,58569.8,58424.0,58493.799999999996,59194.0,True,0
312,58501.523325828355,58559.8,58501.523325828355,58530.7,59194.0,False,0
313,58516.111662914176,58560.0,58470.4,58527.85,59194.0,False,0
314,58521.980831457084,58612.8,58509.4,58560.0,59194.0,False,0
315,58540.99041572854,58623.0,58540.99041572854,58593.25,59194.0,False,0
316,58567.12020786427,58597.4,58484.0,58552.549999999996,59194.0,False,0
317,58559.83510393213,58574.0,58484.0,58517.65,59194.0,False,0
318,58538.74255196606,58538.74255196606,58451.0,58480.5,59194.0,False,0
319,58509.62127598303,58509.62127598303,58382.6,58441.40000000001,59194.0,False,0
320,58475.51063799152,58475.51063799152,58278.0,58341.85,59194.0,False,0
321,58408.68031899576,58408.68031899576,58241.2,58285.3,59194.0,False,0
322,58346.99015949788,58346.99015949788,58151.0,58218.600000000006,59194.0,True,0
323,58282.79507974895,58319.2,58181.2,58244.899999999994,59194.0,True,0
324,58263.84753987447,58307.8,58236.6,58267.5,59194.0,False,0
325,58265.67376993723,58269.0,58177.0,58218.6,59194.0,False,0
326,58242.13688496861,58279.2,58178.4,58230.350000000006,58279.2,False,0
327,58236.24344248431,58424.8,58214.6,58335.450000000004,58279.2,False,0
328,58285.84672124215,58425.0,58285.84672124215,58390.8,58279.2,False,0
329,58338.32336062108,58498.4,58338.32336062108,58438.50000000001,58279.2,True,0
330,58388.41168031054,58500.0,58388.41168031054,58460.65,58279.2,False,0
331,58424.530840155276,58554.8,58397.2,58471.649999999994,58279.2,True,0
332,58448.090420077635,58525.0,58448.090420077635,58488.1,58279.2,False,0
333,58468.09521003882,58506.6,58447.0,58473.7,58279.2,False,0
334,58470.8976050194,58495.8,58403.8,58451.4,58279.2,False,0
335,58461.148802509706,58556.0,58403.6,58485.149999999994,58279.2,False,0
336,58473.14940125485,58641.2,58473.14940125485,58552.3,58279.2,False,0
337,58512.72470062743,58553.6,58482.2,58521.649999999994,58279.2,False,0
338,58517.18735031371,58537.2,58480.0,58514.85,58279.2,False,0
339,58516.018675156854,58539.0,58465.4,58502.7,58279.2,False,0
340,58509.359337578426,58509.359337578426,58437.2,58467.399999999994,58279.2,False,0
341,58488.37966878921,58503.2,58450.0,58474.7,58279.2,False,0
342,58481.5398343946,58500.0,58450.0,58474.25,58279.2,False,0
343,58477.8949171973,58520.0,58454.0,58485.95,58279.2,False,0
344,58481.92245859865,58588.8,58475.8,58528.700000000004,58279.2,False,0
345,58505.31122929933,58597.0,58505.31122929933,58580.65,58279.2,False,0
346,58542.98061464967,58624.6,58542.98061464967,58607.35,58279.2,False,0
347,58575.16530732483,58626.0,58550.0,58587.15,58550.0,False,0
348,58581.15765366242,58581.15765366242,58420.0,58494.600000000006,58550.0,False,0
349,58537.87882683121,58537.87882683121,58339.6,58407.850000000006,58550.0,True,0
350,58472.864413415606,58512.6,58364.8,58437.85,58550.0,True,0
351,58455.357206707806,58480.0,58410.2,58456.149999999994,58550.0,False,0
352,58455.7536033539,58460.0,58409.6,58443.9,58550.0,False,0
