entry_time,exit_time,symbol,side,entry_price,exit_price,qty,net_pnl
2026-02-12 05:31:05,2026-02-12 05:31:50,BTCUSD,long,67060.02014608,67108.37098663,100,1.479666
2026-02-12 05:16:18,2026-02-12 05:31:57,ETHUSD,long,1943.56562372,1946.35496971,100,1.816169
2026-02-12 05:36:06,2026-02-12 05:36:12,BTCUSD,long,67171.19833588,67167.02844145,100,-3.775341
2026-02-12 05:36:06,2026-02-12 05:36:13,ETHUSD,long,1949.55878265,1948.97972055,100,-1.553552
2026-02-12 05:41:07,2026-02-12 05:41:14,BTCUSD,long,67350.32638024,67346.22311307,100,-3.777638
2026-02-12 05:46:09,2026-02-12 05:46:40,BTCUSD,long,67328.88517749,67390.42551484,100,2.784512
2026-02-12 05:51:05,2026-02-12 05:56:06,BTCUSD,long,67344.09700371,67396.37417509,100,1.857898
2026-02-12 05:41:08,2026-02-12 06:05:37,ETHUSD,long,1951.20850806,1956.40272498,100,4.216016
2026-02-12 07:21:03,2026-02-12 07:21:10,BTCUSD,short,67660.32141078,67676.18292728,100,-4.969961
2026-02-12 07:26:08,2026-02-12 07:32:20,BTCUSD,short,67640.75671672,67591.08420907,100,1.587697
2026-02-12 07:21:04,2026-02-12 07:33:59,ETHUSD,short,1966.84091939,1960.47443513,100,5.386247
