time,HA_open,HA_high,HA_low,HA_close,EMA9,EMA_UPPER,EMA_LOWER
2025-12-15 17:30:00+05:30,3152.760886751247,3158.55,3147.6,3154.3,3149.237166750131,3159.237166750131,3139.237166750131
2025-12-15 18:30:00+05:30,3153.5304433756237,3156.0,3125.5,3141.8624999999997,3146.7789445000876,3156.7789445000876,3136.7789445000876
2025-12-15 19:30:00+05:30,3147.696471687812,3147.696471687812,3030.45,3088.6874999999995,3127.415129666725,3137.415129666725,3117.415129666725
2025-12-15 20:30:00+05:30,3118.191985843906,3118.191985843906,2985.3,3025.5,3093.443419777817,3103.443419777817,3083.443419777817
2025-12-15 21:30:00+05:30,3071.845992921953,3071.845992921953,2966.85,2995.6,3060.828946518545,3070.828946518545,3050.828946518545
2025-12-15 22:30:00+05:30,3033.7229964609764,3033.7229964609764,2931.55,2962.1625,3027.9401310123635,3037.9401310123635,3017.9401310123635
2025-12-15 23:30:00+05:30,2997.942748230488,2997.942748230488,2893.05,2927.0,2994.293420674909,3004.293420674909,2984.293420674909
2025-12-16 00:30:00+05:30,2962.471374115244,2963.3,2926.8,2941.55,2976.7122804499395,2986.7122804499395,2966.7122804499395
2025-12-16 01:30:00+05:30,2952.010687057622,2952.010687057622,2915.8,2932.3374999999996,2961.9206869666264,2971.9206869666264,2951.9206869666264
2025-12-16 02:30:00+05:30,2942.1740935288108,2947.0,2918.45,2934.725,2952.855457977751,2962.855457977751,2942.855457977751
2025-12-16 03:30:00+05:30,2938.4495467644056,2951.6,2934.8,2945.5375,2950.4161386518344,2960.4161386518344,2940.4161386518344
2025-12-16 04:30:00+05:30,2941.9935233822025,2968.35,2941.9935233822025,2957.9375,2952.9232591012233,2962.9232591012233,2942.9232591012233
2025-12-16 05:30:00+05:30,2949.9655116911013,2977.55,2940.0,2955.7,2953.8488394008155,2963.8488394008155,2943.8488394008155
2025-12-16 06:30:00+05:30,2952.8327558455503,2961.5,2933.7,2945.775,2951.157559600544,2961.157559600544,2941.157559600544
2025-12-16 07:30:00+05:30,2949.3038779227754,2965.95,2937.75,2948.5125,2950.2758730670294,2960.2758730670294,2940.2758730670294
2025-12-16 08:30:00+05:30,2948.9081889613876,2950.1,2921.6,2938.1875,2946.2464153780197,2956.2464153780197,2936.2464153780197
2025-12-16 09:30:00+05:30,2943.547844480694,2943.547844480694,2875.0,2916.875,2936.4559435853466,2946.4559435853466,2926.4559435853466
2025-12-16 10:30:00+05:30,2930.211422240347,2930.211422240347,2911.95,2919.8125,2930.908129056898,2940.908129056898,2920.908129056898
2025-12-16 11:30:00+05:30,2925.0119611201735,2950.85,2922.1,2935.15,2932.322086037932,2942.322086037932,2922.322086037932
2025-12-16 12:30:00+05:30,2930.0809805600866,2947.55,2917.05,2933.25,2932.631390691955,2942.631390691955,2922.631390691955
2025-12-16 13:30:00+05:30,2931.6654902800433,2939.5,2918.95,2927.9124999999995,2931.05842712797,2941.05842712797,2921.05842712797
2025-12-16 14:30:00+05:30,2929.788995140021,2934.95,2922.25,2928.325,2930.14728475198,2940.14728475198,2920.14728475198
2025-12-16 15:30:00+05:30,2929.0569975700105,2963.6,2920.35,2939.325,2933.2065231679867,2943.2065231679867,2923.2065231679867
2025-12-16 16:30:00+05:30,2934.190998785005,2962.1,2934.190998785005,2950.7625,2939.0585154453247,2949.0585154453247,2929.0585154453247
2025-12-16 17:30:00+05:30,2942.4767493925024,2963.55,2942.4767493925024,2954.3374999999996,2944.1515102968833,2954.1515102968833,2934.1515102968833
2025-12-16 18:30:00+05:30,2948.4071246962512,2981.8,2908.1,2937.475,2941.926006864589,2951.926006864589,2931.926006864589
2025-12-16 19:30:00+05:30,2942.9410623481253,2959.45,2885.95,2923.8875,2935.9131712430594,2945.9131712430594,2925.9131712430594
2025-12-16 20:30:00+05:30,2933.4142811740626,2975.3,2913.0,2947.9,2939.9087808287063,2949.9087808287063,2929.9087808287063
2025-12-16 21:30:00+05:30,2940.6571405870313,2963.2,2924.0,2946.7999999999997,2942.205853885804,2952.205853885804,2932.205853885804
2025-12-16 22:30:00+05:30,2943.7285702935155,2954.45,2915.6,2931.625,2938.6789025905364,2948.6789025905364,2928.6789025905364
2025-12-16 23:30:00+05:30,2937.6767851467575,2967.5,2910.6,2937.0375,2938.131768393691,2948.131768393691,2928.131768393691
2025-12-17 00:30:00+05:30,2937.357142573379,2957.1,2919.45,2943.2625,2939.8420122624607,2949.8420122624607,2929.8420122624607
2025-12-17 01:30:00+05:30,2940.3098212866894,2962.6,2940.3098212866894,2948.9,2942.8613415083073,2952.8613415083073,2932.8613415083073
2025-12-17 02:30:00+05:30,2944.6049106433447,2957.55,2937.0,2947.9875,2944.5700610055383,2954.5700610055383,2934.5700610055383
2025-12-17 03:30:00+05:30,2946.2962053216725,2960.55,2943.4,2951.875,2947.005040670359,2957.005040670359,2937.005040670359
2025-12-17 04:30:00+05:30,2949.0856026608362,2965.05,2946.95,2956.775,2950.2616937802395,2960.2616937802395,2940.2616937802395
2025-12-17 05:30:00+05:30,2952.930301330418,2961.35,2943.05,2953.65,2951.391129186826,2961.391129186826,2941.391129186826
2025-12-17 06:30:00+05:30,2953.290150665209,2973.95,2947.4,2956.0125,2952.931586124551,2962.931586124551,2942.931586124551
2025-12-17 07:30:00+05:30,2954.6513253326043,2964.2,2937.05,2953.3875,2953.0835574163675,2963.0835574163675,2943.0835574163675
2025-12-17 08:30:00+05:30,2954.019412666302,2961.5,2941.95,2952.3374999999996,2952.8348716109117,2962.8348716109117,2942.8348716109117
2025-12-17 09:30:00+05:30,2953.1784563331507,2953.1784563331507,2926.15,2938.8875,2948.185747740608,2958.185747740608,2938.185747740608
2025-12-17 10:30:00+05:30,2946.032978166575,2946.032978166575,2913.7,2928.1874999999995,2941.5196651604056,2951.5196651604056,2931.5196651604056
2025-12-17 11:30:00+05:30,2937.1102390832875,2943.55,2929.6,2934.625,2939.2214434402704,2949.2214434402704,2929.2214434402704
2025-12-17 12:30:00+05:30,2935.8676195416438,2953.75,2931.2,2941.9750000000004,2940.1392956268473,2950.1392956268473,2930.1392956268473
2025-12-17 13:30:00+05:30,2938.921309770822,2947.2,2921.8,2935.3125,2938.5303637512316,2948.5303637512316,2928.5303637512316
2025-12-17 14:30:00+05:30,2937.116904885411,2937.116904885411,2917.0,2924.3,2933.786909167488,2943.786909167488,2923.786909167488
2025-12-17 15:30:00+05:30,2930.7084524427055,2930.7084524427055,2906.2,2919.0624999999995,2928.878772778325,2938.878772778325,2918.878772778325
2025-12-17 16:30:00+05:30,2924.8854762213523,2933.6,2916.8,2924.4875,2927.41501518555,2937.41501518555,2917.41501518555
2025-12-17 17:30:00+05:30,2924.6864881106762,2935.1,2918.65,2926.5125,2927.114176790367,2937.114176790367,2917.114176790367
2025-12-17 18:30:00+05:30,2925.5994940553383,2954.05,2917.55,2935.075,2929.7677845269113,2939.7677845269113,2919.7677845269113
2025-12-17 19:30:00+05:30,2930.337247027669,2995.5,2884.1,2954.4750000000004,2938.003523017941,2948.003523017941,2928.003523017941
2025-12-17 20:30:00+05:30,2942.4061235138347,3029.65,2893.0,2955.3,2943.769015345294,2953.769015345294,2933.769015345294
2025-12-17 21:30:00+05:30,2948.8530617569177,2948.8530617569177,2833.35,2881.35,2922.962676896863,2932.962676896863,2912.962676896863
2025-12-17 22:30:00+05:30,2915.101530878459,2915.101530878459,2841.1,2857.2875,2901.0709512645753,2911.0709512645753,2891.0709512645753
2025-12-17 23:30:00+05:30,2886.1945154392297,2886.1945154392297,2805.55,2831.9,2878.013967509717,2888.013967509717,2868.013967509717
2025-12-18 00:30:00+05:30,2859.047257719615,2859.047257719615,2790.05,2810.9375,2855.655145006478,2865.655145006478,2845.655145006478
2025-12-18 01:30:00+05:30,2834.9923788598076,2834.9923788598076,2805.0,2820.2374999999997,2843.8492633376522,2853.8492633376522,2833.8492633376522
2025-12-18 02:30:00+05:30,2827.6149394299036,2830.5,2810.7,2820.0375,2835.9120088917684,2845.9120088917684,2825.9120088917684
2025-12-18 03:30:00+05:30,2823.8262197149515,2837.0,2812.35,2825.425,2832.416339261179,2842.416339261179,2822.416339261179
2025-12-18 04:30:00+05:30,2824.625609857476,2834.65,2817.05,2829.6125,2831.4817261741196,2841.4817261741196,2821.4817261741196
2025-12-18 05:30:00+05:30,2827.119054928738,2837.5,2825.45,2832.7000000000003,2831.887817449413,2841.887817449413,2821.887817449413
2025-12-18 06:30:00+05:30,2829.909527464369,2835.5,2820.7,2829.5125000000003,2831.0960449662753,2841.0960449662753,2821.0960449662753
2025-12-18 07:30:00+05:30,2829.7110137321847,2847.05,2821.3,2832.8875000000003,2831.6931966441834,2841.6931966441834,2821.6931966441834
2025-12-18 08:30:00+05:30,2831.2992568660925,2837.4,2821.85,2831.5249999999996,2831.637131096122,2841.637131096122,2821.637131096122
2025-12-18 09:30:00+05:30,2831.412128433046,2840.6,2830.5,2834.875,2832.7164207307483,2842.7164207307483,2822.7164207307483
2025-12-18 10:30:00+05:30,2833.143564216523,2837.4,2821.5,2830.0,2831.8109471538323,2841.8109471538323,2821.8109471538323
2025-12-18 11:30:00+05:30,2831.5717821082617,2832.75,2822.65,2827.725,2830.4489647692217,2840.4489647692217,2820.4489647692217
2025-12-18 12:30:00+05:30,2829.648391054131,2838.6,2828.0,2833.1875,2831.361809846148,2841.361809846148,2821.361809846148
2025-12-18 13:30:00+05:30,2831.4179455270655,2851.6,2830.7,2839.7249999999995,2834.149539897432,2844.149539897432,2824.149539897432
2025-12-18 14:30:00+05:30,2835.5714727635323,2856.75,2833.9,2845.85,2838.049693264955,2848.049693264955,2828.049693264955
2025-12-18 15:30:00+05:30,2840.710736381766,2863.3,2840.710736381766,2855.525,2843.87479550997,2853.87479550997,2833.87479550997
2025-12-18 16:30:00+05:30,2848.117868190883,2859.0,2848.117868190883,2856.2625,2848.00403033998,2858.00403033998,2838.00403033998
2025-12-18 17:30:00+05:30,2852.1901840954415,2874.4,2852.1901840954415,2864.1875,2853.3985202266535,2863.3985202266535,2843.3985202266535
2025-12-18 18:30:00+05:30,2858.1888420477208,2979.85,2858.1888420477208,2921.025,2875.9406801511022,2885.9406801511022,2865.9406801511022
2025-12-18 19:30:00+05:30,2889.60692102386,2993.4,2889.60692102386,2957.3875,2903.089620100735,2913.089620100735,2893.089620100735
2025-12-18 20:30:00+05:30,2923.49721051193,2997.2,2923.49721051193,2960.8875,2922.3555800671566,2932.3555800671566,2912.3555800671566
2025-12-18 21:30:00+05:30,2942.1923552559647,2966.9,2928.5,2950.675,2931.795386711438,2941.795386711438,2921.795386711438
2025-12-18 22:30:00+05:30,2946.4336776279824,2946.4336776279824,2795.25,2881.8375,2915.1427578076255,2925.1427578076255,2905.1427578076255
2025-12-18 23:30:00+05:30,2914.1355888139915,2914.1355888139915,2817.55,2839.1,2889.7951718717504,2899.7951718717504,2879.7951718717504
2025-12-19 00:30:00+05:30,2876.617794406996,2876.617794406996,2774.15,2803.45,2861.0134479145004,2871.0134479145004,2851.0134479145004
2025-12-19 01:30:00+05:30,2840.033897203498,2840.033897203498,2778.7,2788.4124999999995,2836.8131319430004,2846.8131319430004,2826.8131319430004
2025-12-19 02:30:00+05:30,2814.2231986017487,2831.65,2781.45,2805.6875,2826.4379212953336,2836.4379212953336,2816.4379212953336
2025-12-19 03:30:00+05:30,2809.9553493008743,2838.05,2809.9553493008743,2827.9625,2826.9461141968895,2836.9461141968895,2816.9461141968895
2025-12-19 04:30:00+05:30,2818.9589246504374,2833.35,2818.9589246504374,2828.3375000000005,2827.4099094645935,2837.4099094645935,2817.4099094645935
2025-12-19 05:30:00+05:30,2823.648212325219,2841.0,2813.9,2828.2875,2827.7024396430625,2837.7024396430625,2817.7024396430625
2025-12-19 06:30:00+05:30,2825.9678561626097,2833.25,2807.6,2822.8,2826.0682930953753,2836.0682930953753,2816.0682930953753
2025-12-19 07:30:00+05:30,2824.383928081305,2840.6,2811.65,2826.8125,2826.3163620635837,2836.3163620635837,2816.3163620635837
2025-12-19 08:30:00+05:30,2825.5982140406522,2935.55,2825.5982140406522,2878.2,2843.6109080423894,2853.6109080423894,2833.6109080423894
2025-12-19 09:30:00+05:30,2851.899107020326,2933.4,2851.899107020326,2917.0125,2868.078105361593,2878.078105361593,2858.078105361593
2025-12-19 10:30:00+05:30,2884.4558035101627,2928.85,2884.4558035101627,2920.1625000000004,2885.439570241062,2895.439570241062,2875.439570241062
2025-12-19 11:30:00+05:30,2902.3091517550815,2949.65,2902.3091517550815,2933.4625,2901.4472134940415,2911.4472134940415,2891.4472134940415
2025-12-19 12:30:00+05:30,2917.885825877541,2984.25,2917.885825877541,2956.9625,2919.952308996028,2929.952308996028,2909.952308996028
2025-12-19 13:30:00+05:30,2937.4241629387707,2963.45,2937.4,2950.5249999999996,2930.143205997352,2940.143205997352,2920.143205997352
2025-12-19 14:30:00+05:30,2943.974581469385,2959.95,2943.974581469385,2952.6125,2937.6329706649017,2947.6329706649017,2927.6329706649017
2025-12-19 15:30:00+05:30,2948.2935407346927,2964.4,2948.15,2955.2875000000004,2943.5178137766015,2953.5178137766015,2933.5178137766015
2025-12-19 16:30:00+05:30,2951.7905203673463,2970.5,2949.7,2959.3999999999996,2948.8118758510677,2958.8118758510677,2938.8118758510677
2025-12-19 17:30:00+05:30,2955.595260183673,2967.5,2945.55,2958.3125000000005,2951.9787505673785,2961.9787505673785,2941.9787505673785
2025-12-19 18:30:00+05:30,2956.9538800918367,2967.7,2953.1,2959.4249999999997,2954.460833711586,2964.460833711586,2944.460833711586
2025-12-19 19:30:00+05:30,2958.189440045918,2994.05,2942.35,2968.3875000000003,2959.1030558077246,2969.1030558077246,2949.1030558077246
2025-12-19 20:30:00+05:30,2963.2884700229592,3018.55,2953.3,2978.0,2965.40203720515,2975.40203720515,2955.40203720515
2025-12-19 21:30:00+05:30,2970.6442350114794,3007.1,2959.15,2974.075,2968.2930248034336,2978.2930248034336,2958.2930248034336
2025-12-19 22:30:00+05:30,2972.3596175057396,2993.0,2935.9,2958.4500000000003,2965.012016535623,2975.012016535623,2955.012016535623
2025-12-19 23:30:00+05:30,2965.40480875287,2977.55,2936.25,2954.6125,2961.545511023749,2971.545511023749,2951.545511023749
2025-12-20 00:30:00+05:30,2960.008654376435,2996.3,2960.008654376435,2977.9375,2967.009507349166,2977.009507349166,2957.009507349166
2025-12-20 01:30:00+05:30,2968.9730771882178,3002.5,2968.9730771882178,2989.325,2974.448004899444,2984.448004899444,2964.448004899444
2025-12-20 02:30:00+05:30,2979.149038594109,2994.8,2973.85,2984.7875000000004,2977.8945032662964,2987.8945032662964,2967.8945032662964
2025-12-20 03:30:00+05:30,2981.9682692970546,2992.25,2976.55,2983.325,2979.704668844198,2989.704668844198,2969.704668844198
2025-12-20 04:30:00+05:30,2982.646634648527,2987.8,2977.0,2982.7875,2980.7322792294653,2990.7322792294653,2970.7322792294653
2025-12-20 05:30:00+05:30,2982.7170673242636,2982.7170673242636,2970.0,2975.6375,2979.03401948631,2989.03401948631,2969.03401948631
2025-12-20 06:30:00+05:30,2979.1772836621317,2982.3,2972.25,2976.05,2978.039346324207,2988.039346324207,2968.039346324207
2025-12-20 07:30:00+05:30,2977.613641831066,2989.85,2973.55,2980.3374999999996,2978.8053975494713,2988.8053975494713,2968.8053975494713
2025-12-20 08:30:00+05:30,2978.975570915533,2993.4,2978.975570915533,2986.4,2981.3369316996477,2991.3369316996477,2971.3369316996477
2025-12-20 09:30:00+05:30,2982.6877854577665,2990.15,2980.1,2985.6125,2982.762121133099,2992.762121133099,2972.762121133099
2025-12-20 10:30:00+05:30,2984.150142728883,2988.95,2979.35,2982.925,2982.816414088733,2992.816414088733,2972.816414088733
2025-12-20 11:30:00+05:30,2983.5375713644416,2984.55,2978.55,2980.7250000000004,2982.1192760591557,2992.1192760591557,2972.1192760591557
2025-12-20 12:30:00+05:30,2982.131285682221,2984.05,2973.8,2979.6749999999997,2981.3045173727705,2991.3045173727705,2971.3045173727705
2025-12-20 13:30:00+05:30,2980.9031428411104,2989.6,2980.8,2983.4375,2982.015511581847,2992.015511581847,2972.015511581847
2025-12-20 14:30:00+05:30,2982.1703214205554,2986.45,2981.65,2983.275,2982.4353410545646,2992.4353410545646,2972.4353410545646
2025-12-20 15:30:00+05:30,2982.7226607102775,2982.75,2974.2,2979.4500000000003,2981.44022736971,2991.44022736971,2971.44022736971
2025-12-20 16:30:00+05:30,2981.0863303551387,2989.55,2975.75,2982.5625,2981.8143182464737,2991.8143182464737,2971.8143182464737
2025-12-20 17:30:00+05:30,2981.8244151775693,2993.5,2981.8244151775693,2988.575,2984.0678788309824,2994.0678788309824,2974.0678788309824
2025-12-20 18:30:00+05:30,2985.199707588785,2991.35,2965.85,2981.2250000000004,2983.1202525539884,2993.1202525539884,2973.1202525539884
2025-12-20 19:30:00+05:30,2983.2123537943926,2983.2123537943926,2968.05,2976.7000000000003,2980.980168369326,2990.980168369326,2970.980168369326
2025-12-20 20:30:00+05:30,2979.956176897196,2979.956176897196,2967.3,2975.5125,2979.1576122462175,2989.1576122462175,2969.1576122462175
2025-12-20 21:30:00+05:30,2977.734338448598,2979.4,2973.15,2976.65,2978.321741497479,2988.321741497479,2968.321741497479
2025-12-20 22:30:00+05:30,2977.192169224299,2980.6,2973.6,2977.25,2977.9644943316525,2987.9644943316525,2967.9644943316525
2025-12-20 23:30:00+05:30,2977.2210846121498,2980.0,2973.4,2977.0125,2977.6471628877684,2987.6471628877684,2967.6471628877684
2025-12-21 00:30:00+05:30,2977.116792306075,2980.25,2973.85,2977.2875000000004,2977.5272752585124,2987.5272752585124,2967.5272752585124
2025-12-21 01:30:00+05:30,2977.2021461530376,2985.0,2976.4,2980.525,2978.5265168390083,2988.5265168390083,2968.5265168390083
2025-12-21 02:30:00+05:30,2978.863573076519,2985.2,2977.9,2981.2124999999996,2979.4218445593388,2989.4218445593388,2969.4218445593388
2025-12-21 03:30:00+05:30,2980.0380365382593,2980.0380365382593,2973.7,2977.125,2978.656229706226,2988.656229706226,2968.656229706226
2025-12-21 04:30:00+05:30,2978.5815182691294,2978.5815182691294,2971.65,2975.9125,2977.7416531374843,2987.7416531374843,2967.7416531374843
2025-12-21 05:30:00+05:30,2977.247009134565,2980.55,2975.1,2978.05,2977.8444354249896,2987.8444354249896,2967.8444354249896
2025-12-21 06:30:00+05:30,2977.6485045672825,2979.15,2961.5,2971.7,2975.7962902833265,2985.7962902833265,2965.7962902833265
2025-12-21 07:30:00+05:30,2974.674252283641,2974.674252283641,2960.65,2966.875,2972.822526855551,2982.822526855551,2962.822526855551
2025-12-21 08:30:00+05:30,2970.7746261418206,2975.55,2964.65,2969.4624999999996,2971.702517903701,2981.702517903701,2961.702517903701
2025-12-21 09:30:00+05:30,2970.11856307091,2977.9,2970.11856307091,2973.925,2972.443345269134,2982.443345269134,2962.443345269134
2025-12-21 10:30:00+05:30,2972.0217815354554,2978.1,2972.0217815354554,2974.3374999999996,2973.0747301794227,2983.0747301794227,2963.0747301794227
2025-12-21 11:30:00+05:30,2973.1796407677275,2977.55,2972.2,2974.5875,2973.5789867862823,2983.5789867862823,2963.5789867862823
2025-12-21 12:30:00+05:30,2973.883570383864,2982.15,2973.883570383864,2978.2375,2975.1318245241882,2985.1318245241882,2965.1318245241882
2025-12-21 13:30:00+05:30,2976.060535191932,2999.05,2976.060535191932,2986.925,2979.062883016126,2989.062883016126,2969.062883016126
2025-12-21 14:30:00+05:30,2981.492767595966,3012.5,2981.492767595966,2997.75,2985.2919220107506,2995.2919220107506,2975.2919220107506
2025-12-21 15:30:00+05:30,2989.621383797983,3007.35,2989.621383797983,2999.2250000000004,2989.9362813405005,2999.9362813405005,2979.9362813405005
2025-12-21 16:30:00+05:30,2994.4231918989917,3000.75,2991.85,2996.1000000000004,2991.9908542270005,3001.9908542270005,2981.9908542270005
2025-12-21 17:30:00+05:30,2995.261595949496,3004.65,2981.4,2992.7625,2992.248069484667,3002.248069484667,2982.248069484667
2025-12-21 18:30:00+05:30,2994.012047974748,2994.012047974748,2943.4,2968.4125000000004,2984.302879656445,2994.302879656445,2974.302879656445
2025-12-21 19:30:00+05:30,2981.212273987374,2981.212273987374,2945.75,2960.4125,2976.339419770963,2986.339419770963,2966.339419770963
2025-12-21 20:30:00+05:30,2970.812386993687,2979.3,2960.95,2971.0125000000003,2974.563779847309,2984.563779847309,2964.563779847309
2025-12-21 21:30:00+05:30,2970.9124434968435,2986.65,2968.3,2978.475,2975.867519898206,2985.867519898206,2965.867519898206
2025-12-21 22:30:00+05:30,2974.693721748422,2987.6,2974.693721748422,2983.0374999999995,2978.2575132654706,2988.2575132654706,2968.2575132654706
2025-12-21 23:30:00+05:30,2978.8656108742107,2987.6,2966.55,2981.1749999999997,2979.2300088436473,2989.2300088436473,2969.2300088436473
2025-12-22 00:30:00+05:30,2980.020305437105,2997.2,2974.8,2987.4124999999995,2981.957505895765,2991.957505895765,2971.957505895765
2025-12-22 01:30:00+05:30,2983.716402718552,2993.35,2983.716402718552,2988.3500000000004,2984.0883372638436,2994.0883372638436,2974.0883372638436
2025-12-22 02:30:00+05:30,2986.033201359276,2990.0,2970.0,2979.7125,2982.6297248425626,2992.6297248425626,2972.6297248425626
2025-12-22 03:30:00+05:30,2982.872850679638,2995.6,2970.7,2983.725,2982.9948165617084,2992.9948165617084,2972.9948165617084
2025-12-22 04:30:00+05:30,2983.298925339819,3011.65,2983.298925339819,2999.925,2988.638211041139,2998.638211041139,2978.638211041139
2025-12-22 05:30:00+05:30,2991.6119626699096,3060.85,2991.6119626699096,3021.2375,2999.504640694093,3009.504640694093,2989.504640694093
2025-12-22 06:30:00+05:30,3006.424731334955,3047.65,3006.424731334955,3026.0,3008.3364271293954,3018.3364271293954,2998.3364271293954
2025-12-22 07:30:00+05:30,3016.2123656674776,3019.1,2970.3,3004.1624999999995,3006.9451180862634,3016.9451180862634,2996.9451180862634
2025-12-22 08:30:00+05:30,3010.1874328337385,3031.7,3000.8,3015.6,3009.8300787241756,3019.8300787241756,2999.8300787241756
2025-12-22 09:30:00+05:30,3012.893716416869,3042.2,3012.893716416869,3030.3625,3016.6742191494504,3026.6742191494504,3006.6742191494504
2025-12-22 10:30:00+05:30,3021.6281082084347,3040.65,3021.6281082084347,3033.0125,3022.1203127663002,3032.1203127663002,3012.1203127663002
2025-12-22 11:30:00+05:30,3027.320304104217,3033.0,3021.45,3026.3999999999996,3023.5468751775334,3033.5468751775334,3013.5468751775334
2025-12-22 12:30:00+05:30,3026.8601520521083,3035.05,3022.2,3027.4749999999995,3024.8562501183555,3034.8562501183555,3014.8562501183555
2025-12-22 13:30:00+05:30,3027.167576026054,3055.0,3024.15,3033.8,3027.8375000789038,3037.8375000789038,3017.8375000789038
2025-12-22 14:30:00+05:30,3030.483788013027,3042.4,3025.0,3033.7875,3029.820833385936,3039.820833385936,3019.820833385936
2025-12-22 15:30:00+05:30,3032.1356440065138,3044.65,3030.85,3038.9624999999996,3032.868055590624,3042.868055590624,3022.868055590624
2025-12-22 16:30:00+05:30,3035.5490720032567,3057.7,3035.5490720032567,3045.3500000000004,3037.0287037270828,3047.0287037270828,3027.0287037270828
2025-12-22 17:30:00+05:30,3040.4495360016285,3076.95,3040.4495360016285,3056.2625,3043.4399691513886,3053.4399691513886,3033.4399691513886
2025-12-22 18:30:00+05:30,3048.3560180008144,3063.95,3047.25,3056.1875,3047.689146100926,3057.689146100926,3037.689146100926
2025-12-22 19:30:00+05:30,3052.271759000407,3073.45,3028.15,3054.7124999999996,3050.030264067284,3060.030264067284,3040.030264067284
2025-12-22 20:30:00+05:30,3053.492129500203,3072.65,3020.8,3051.5125,3050.524342711523,3060.524342711523,3040.524342711523
2025-12-22 21:30:00+05:30,3052.5023147501015,3059.05,3037.3,3047.75,3049.599561807682,3059.599561807682,3039.599561807682
2025-12-22 22:30:00+05:30,3050.1261573750508,3050.1261573750508,3022.65,3035.2,3044.799707871788,3054.799707871788,3034.799707871788
2025-12-22 23:30:00+05:30,3042.6630786875253,3042.6630786875253,3008.05,3023.7875,3037.795638581192,3047.795638581192,3027.795638581192
2025-12-23 00:30:00+05:30,3033.2252893437626,3033.2252893437626,2973.3,2995.5874999999996,3023.726259054128,3033.726259054128,3013.726259054128
2025-12-23 01:30:00+05:30,3014.406394671881,3014.406394671881,2962.85,2976.0874999999996,3007.846672702752,3017.846672702752,2997.846672702752
2025-12-23 02:30:00+05:30,2995.2469473359406,2997.25,2975.8,2984.8125,3000.1686151351682,3010.1686151351682,2990.1686151351682
2025-12-23 03:30:00+05:30,2990.0297236679703,3015.2,2981.25,2998.7124999999996,2999.6832434234457,3009.6832434234457,2989.6832434234457
2025-12-23 04:30:00+05:30,2994.371111833985,3011.95,2994.371111833985,3008.45,3002.6054956156304,3012.6054956156304,2992.6054956156304
2025-12-23 05:30:00+05:30,3001.4105559169925,3035.4,3001.4105559169925,3019.15,3008.1203304104206,3018.1203304104206,2998.1203304104206
2025-12-23 06:30:00+05:30,3010.2802779584963,3032.5,3010.2802779584963,3023.3875,3013.2093869402806,3023.2093869402806,3003.2093869402806
2025-12-23 07:30:00+05:30,3016.833888979248,3024.85,2986.75,3004.975,3010.4645912935207,3020.4645912935207,3000.4645912935207
2025-12-23 08:30:00+05:30,3010.904444489624,3010.904444489624,2971.1,2987.8125,3002.9138941956808,3012.9138941956808,2992.9138941956808
2025-12-23 09:30:00+05:30,2999.358472244812,2999.5,2982.55,2989.075,2998.3009294637873,3008.3009294637873,2988.3009294637873
2025-12-23 10:30:00+05:30,2994.216736122406,2994.216736122406,2983.05,2983.6749999999997,2993.425619642525,3003.425619642525,2983.425619642525
2025-12-23 11:30:00+05:30,2988.945868061203,2988.945868061203,2945.55,2958.3500000000004,2981.73374642835,2991.73374642835,2971.73374642835
2025-12-23 12:30:00+05:30,2973.6479340306014,2973.6479340306014,2954.6,2961.775,2975.0808309522336,2985.0808309522336,2965.0808309522336
2025-12-23 13:30:00+05:30,2967.7114670153005,2972.45,2959.0,2964.2625,2971.4747206348225,2981.4747206348225,2961.4747206348225
2025-12-23 14:30:00+05:30,2965.98698350765,2966.4,2952.0,2960.7125,2967.887313756549,2977.887313756549,2957.887313756549
2025-12-23 15:30:00+05:30,2963.349741753825,2971.2,2962.9,2965.825,2967.1998758376994,2977.1998758376994,2957.1998758376994
2025-12-23 16:30:00+05:30,2964.5873708769122,2974.5,2962.55,2968.95,2967.7832505584665,2977.7832505584665,2957.7832505584665
2025-12-23 17:30:00+05:30,2966.768685438456,2973.6,2953.95,2963.6625,2966.4096670389777,2976.4096670389777,2956.4096670389777
2025-12-23 18:30:00+05:30,2965.215592719228,2965.215592719228,2929.2,2946.8250000000003,2959.881444692652,2969.881444692652,2949.881444692652
2025-12-23 19:30:00+05:30,2956.020296359614,2956.020296359614,2900.6,2927.8500000000004,2949.2042964617685,2959.2042964617685,2939.2042964617685
2025-12-23 20:30:00+05:30,2941.935148179807,2941.935148179807,2906.0,2921.0375,2939.815364307846,2949.815364307846,2929.815364307846
2025-12-23 21:30:00+05:30,2931.4863240899035,2965.4,2921.3,2942.575,2940.7352428718973,2950.7352428718973,2930.7352428718973
2025-12-23 22:30:00+05:30,2937.030662044952,2964.95,2908.45,2934.7749999999996,2938.7484952479317,2948.7484952479317,2928.7484952479317
2025-12-23 23:30:00+05:30,2935.9028310224758,2951.7,2907.8,2929.05,2935.5156634986215,2945.5156634986215,2925.5156634986215
2025-12-24 00:30:00+05:30,2932.476415511238,2954.15,2930.0,2943.525,2938.185442332415,2948.185442332415,2928.185442332415
2025-12-24 01:30:00+05:30,2938.0007077556193,2987.85,2938.0007077556193,2959.9624999999996,2945.4444615549432,2955.4444615549432,2935.4444615549432
